date,pcc,btc_price
2018-06-16,0.0,6550.16015625
2018-06-17,0.007700620019036819,6499.27001953125
2018-06-18,0.0007276787825105657,6734.81982421875
2018-06-19,0.0010555623458827768,6769.93994140625
2018-06-20,0.0028353672929029017,6776.5498046875
2018-06-21,0.0029997651726176855,6729.740234375
2018-06-22,0.0030607931339687866,6083.68994140625
2018-06-23,0.0007234229233752387,6162.47998046875
2018-06-24,8.609632061507e-06,6173.22998046875
2018-06-25,0.0014246603342655817,6249.18017578125
2018-06-26,0.006393180376008445,6093.669921875
2018-06-27,0.009119128852745462,6157.1298828125
2018-06-28,0.009568491926273737,5903.43994140625
2018-06-29,0.012886045370208876,6218.2998046875
2018-06-30,0.004476261851280583,6404.0
2018-07-01,0.0004775449377412144,6385.81982421875
2018-07-02,0.0043467042532121525,6614.18017578125
2018-07-03,0.001376332658995949,6529.58984375
2018-07-04,0.0016149734207040467,6597.5498046875
2018-07-05,0.004952152035848201,6639.14013671875
2018-07-06,0.0026648984639656703,6673.5
2018-07-07,0.0035225421504208043,6856.93017578125
2018-07-08,0.002197477971677131,6773.8798828125
2018-07-09,0.0021480114421876806,6741.75
2018-07-10,0.013894389484736536,6329.9501953125
2018-07-11,0.007594628096004641,6394.7099609375
2018-07-12,0.006933248105855938,6228.81005859375
2018-07-13,0.007701937035008655,6238.0498046875
2018-07-14,0.0025110357301230124,6276.1201171875
2018-07-15,0.003375408849962014,6359.64013671875
2018-07-16,0.00230737513652457,6741.75
2018-07-17,0.001333732503908891,7321.0400390625
2018-07-18,0.0034896300391693558,7370.77978515625
2018-07-19,0.028045340503656035,7466.85986328125
2018-07-20,0.023653352732569743,7354.1298828125
2018-07-21,0.02080583575759931,7419.2900390625
2018-07-22,0.015396067258429014,7418.490234375
2018-07-23,0.0,7711.10986328125
2018-07-24,0.001251580397735097,8424.26953125
2018-07-25,0.0006371063326042758,8181.39013671875
2018-07-26,0.0038069572461623125,7951.580078125
2018-07-27,0.0015437827905664392,8165.009765625
2018-07-28,0.0009789072493937567,8192.150390625
2018-07-29,0.0007832261923184092,8218.4599609375
2018-07-30,5.7822673852570006e-05,8180.47998046875
2018-07-31,0.0014185002839894878,7780.43994140625
2018-08-01,0.010594350047743006,7624.91015625
2018-08-02,0.009489230430805407,7567.14990234375
2018-08-03,0.0030998151307812805,7434.39013671875
2018-08-04,0.0028961319844853506,7032.85009765625
2018-08-05,0.003226945120005098,7068.47998046875
2018-08-06,0.0036542262286189953,6951.7998046875
2018-08-07,0.0022247767915928307,6753.1201171875
2018-08-08,0.0028363648330014257,6305.7998046875
2018-08-09,0.0010768593476768729,6568.22998046875
2018-08-10,0.001670275823020262,6184.7099609375
2018-08-11,0.0027669688905263,6295.72998046875
2018-08-12,0.0074784962011165135,6322.68994140625
2018-08-13,0.0047775721181153585,6297.56982421875
2018-08-14,0.002915231124166695,6199.7099609375
2018-08-15,1.0536963657159504e-07,6308.52001953125
2018-08-16,0.0,6334.72998046875
2018-08-17,0.013387298053892493,6580.6298828125
2018-08-18,0.0158375777366615,6423.759765625
2018-08-19,0.019536200333519105,6506.06982421875
2018-08-20,0.01647310538128366,6308.52978515625
2018-08-21,0.014333083931049373,6488.759765625
2018-08-22,0.006590528929354633,6376.7099609375
2018-08-23,0.004267797958391384,6534.8798828125
2018-08-24,0.004793300760372432,6719.9599609375
2018-08-25,0.005015021272502196,6763.18994140625
2018-08-26,0.004790650171774047,6707.259765625
2018-08-27,0.0036141367872488672,6884.64013671875
2018-08-28,0.0033916329865419925,7096.27978515625
2018-08-29,0.0034194011010910685,7047.16015625
2018-08-30,0.002277540058251759,6978.22998046875
2018-08-31,0.0016982960342417641,7037.580078125
2018-09-01,0.0004274331788352015,7193.25
2018-09-02,0.000297241136795634,7272.72021484375
2018-09-03,0.00045242491286501263,7260.06005859375
2018-09-04,0.0006336863557443451,7361.66015625
2018-09-05,0.0,6792.830078125
2018-09-06,0.0008988321930480936,6529.169921875
2018-09-07,0.001744465273162632,6467.06982421875
2018-09-08,0.00016222956095646168,6225.97998046875
2018-09-09,0.0,6300.85986328125
2018-09-10,5.516490464430035e-06,6329.7001953125
2018-09-11,0.0,6321.2001953125
2018-09-12,0.0014234973746489743,6351.7998046875
2018-09-13,0.0012713953337630812,6517.31005859375
2018-09-14,0.0011124167036804522,6512.7099609375
2018-09-15,0.0010102542303513928,6543.2001953125
2018-09-16,0.006671720817557514,6517.18017578125
2018-09-17,0.009227588069993686,6281.2001953125
2018-09-18,0.0016154110136348265,6371.2998046875
2018-09-19,0.006586790590610292,6398.5400390625
2018-09-20,0.005128304355672242,6519.669921875
2018-09-21,0.01211733129853343,6734.9501953125
2018-09-22,0.011512154510118222,6721.97998046875
2018-09-23,0.01081619102406961,6710.6298828125
2018-09-24,0.0022946213778212154,6595.41015625
2018-09-25,0.0008912113490637807,6446.47021484375
2018-09-26,0.00013222945912971795,6495.0
2018-09-27,1.366191833085395e-05,6676.75
2018-09-28,0.00025238989314857463,6644.1298828125
2018-09-29,0.000981347441268099,6601.9599609375
2018-09-30,0.0018906049906775024,6625.56005859375
2018-10-01,0.0016136054871118688,6589.6201171875
2018-10-02,0.0006683980569164305,6556.10009765625
2018-10-03,0.0017457599710226646,6502.58984375
2018-10-04,0.003108229859922318,6576.68994140625
2018-10-05,0.0015065579206954283,6622.47998046875
2018-10-06,0.0002005201532853107,6588.31005859375
2018-10-07,0.000776458224581944,6602.9501953125
2018-10-08,0.002948976186974761,6652.22998046875
2018-10-09,0.003220888759944529,6642.64013671875
2018-10-10,0.00296640087435307,6585.52978515625
2018-10-11,0.005208565962245615,6256.240234375
2018-10-12,0.0036195492588646516,6274.580078125
2018-10-13,2.492014596100489e-05,6285.990234375
2018-10-14,2.8360905304225525e-06,6290.93017578125
2018-10-15,5.551381579849135e-05,6596.5400390625
2018-10-16,2.7052694818507916e-05,6596.10986328125
2018-10-17,0.0,6544.43017578125
2018-10-18,0.0,6476.7099609375
2018-10-19,0.0,6465.41015625
2018-10-20,0.0,6489.18994140625
2018-10-21,0.0001628278278644757,6482.35009765625
2018-10-22,0.0,6487.16015625
2018-10-23,0.0,6475.740234375
2018-10-24,0.0,6495.83984375
2018-10-25,5.527135190419585e-06,6476.2900390625
2018-10-26,3.157705098288943e-06,6474.75
2018-10-27,0.0,6480.3798828125
2018-10-28,0.0001340630487902672,6486.39013671875
2018-10-29,0.0,6332.6298828125
2018-10-30,0.0,6334.27001953125
2018-10-31,0.0,6317.60986328125
2018-11-01,0.0,6377.77978515625
2018-11-02,0.0,6388.43994140625
2018-11-03,0.0,6361.259765625
2018-11-04,0.0001896009757196282,6376.1298828125
2018-11-05,6.235067761295454e-05,6419.66015625
2018-11-06,1.4455215225694928e-05,6461.009765625
2018-11-07,0.0003146276416288174,6530.14013671875
2018-11-08,0.0,6453.72021484375
2018-11-09,0.0,6385.6201171875
2018-11-10,0.0,6409.22021484375
2018-11-11,0.0,6411.27001953125
2018-11-12,0.0,6371.27001953125
2018-11-13,0.0,6359.490234375
2018-11-14,2.6365631953240154e-06,5738.35009765625
2018-11-15,0.0,5648.02978515625
2018-11-16,0.0,5575.5498046875
2018-11-17,2.4007108301304925e-06,5554.330078125
2018-11-18,5.861633528780885e-06,5623.5400390625
2018-11-19,0.002793579899204701,4871.490234375
2018-11-20,0.011578632586207505,4451.8701171875
2018-11-21,0.0032839220279221593,4602.169921875
2018-11-22,0.0022799767528489667,4365.93994140625
2018-11-23,0.0009138110608013505,4347.10986328125
2018-11-24,0.0022171700216091494,3880.760009765625
2018-11-25,8.801145969528079e-05,4009.969970703125
2018-11-26,1.2892886758208988e-06,3779.1298828125
2018-11-27,0.0,3820.719970703125
2018-11-28,0.00014241610283605155,4257.419921875
2018-11-29,0.002249524111917367,4278.8466796875
2018-11-30,0.0014306493266360576,4017.2685546875
2018-12-01,0.0028305132842945113,4214.671875
2018-12-02,0.007678531139120537,4139.8779296875
2018-12-03,0.015978499621979836,3894.130859375
2018-12-04,0.02609078126013742,3956.893798828125
2018-12-05,0.015892666053048288,3753.994873046875
2018-12-06,0.028434115077430988,3521.101806640625
2018-12-07,0.01949163465852166,3419.937255859375
2018-12-08,0.020895883698315743,3476.11474609375
2018-12-09,0.027210742293178214,3614.234375
2018-12-10,0.02932353839320001,3502.656005859375
2018-12-11,0.038138670472676495,3424.588134765625
2018-12-12,0.04603325954244042,3486.9501953125
2018-12-13,0.04358554122815406,3313.67724609375
2018-12-14,0.0563083705363141,3242.48486328125
2018-12-15,0.0434220022261087,3236.76171875
2018-12-16,0.03655026140205564,3252.839111328125
2018-12-17,0.013472878718971515,3545.86474609375
2018-12-18,0.01653207217606223,3696.05908203125
2018-12-19,0.009739390610462806,3745.95068359375
2018-12-20,0.008988755443084528,4134.44140625
2018-12-21,0.006485985711123021,3896.543701171875
2018-12-22,0.009113223213404353,4014.1826171875
2018-12-23,0.0012070736955962502,3998.980224609375
2018-12-24,0.0005469150444810111,4078.59912109375
2018-12-25,0.00015461339229716486,3815.49072265625
2018-12-26,0.0,3857.297607421875
2018-12-27,0.0,3654.83349609375
2018-12-28,0.0017162835394977094,3923.918701171875
2018-12-29,0.0001553539404461901,3820.40869140625
2018-12-30,4.876453716917695e-05,3865.95263671875
2018-12-31,0.0003602097206254484,3742.700439453125
2019-01-01,0.0009093549464189721,3843.52001953125
2019-01-02,0.0005345633679567641,3943.409423828125
2019-01-03,0.0021697335251538163,3836.7412109375
2019-01-04,0.0033657168462752907,3857.717529296875
2019-01-05,0.00895058871090626,3845.194580078125
2019-01-06,0.0037767110559556727,4076.632568359375
2019-01-07,0.0015194901593886811,4025.248291015625
2019-01-08,0.0021626676914543452,4030.847900390625
2019-01-09,0.002155232421650055,4035.29638671875
2019-01-10,0.001535093805024701,3678.924560546875
2019-01-11,0.0009026330863051157,3687.365478515625
2019-01-12,0.000364754057617489,3661.301025390625
2019-01-13,1.6632376151903827e-06,3552.953125
2019-01-14,0.0003462345184779281,3706.05224609375
2019-01-15,0.00015617010067714432,3630.67529296875
2019-01-16,0.0004952317637538783,3655.0068359375
2019-01-17,0.000369440267832033,3678.56396484375
2019-01-18,0.0003136198315054628,3657.83935546875
2019-01-19,0.0007099986620744403,3728.568359375
2019-01-20,0.0012756878077766487,3601.013671875
2019-01-21,0.00036127841021027507,3576.032470703125
2019-01-22,0.0019876412056660797,3604.5771484375
2019-01-23,0.0,3585.123046875
2019-01-24,0.00018508254839844085,3600.865478515625
2019-01-25,2.7752639724099026e-05,3599.765869140625
2019-01-26,1.874510873278723e-05,3602.46044921875
2019-01-27,9.255667966101555e-05,3583.9658203125
2019-01-28,0.0011167985608295794,3470.450439453125
2019-01-29,0.0035503453646725802,3448.116943359375
2019-01-30,0.0016972716129828314,3486.181640625
2019-01-31,0.0019056306584133154,3457.792724609375
2019-02-01,0.002453194385783064,3487.9453125
2019-02-02,0.0005069402156010483,3521.060791015625
2019-02-03,0.001897367263257621,3464.013427734375
2019-02-04,0.0024418615522314724,3459.154052734375
2019-02-05,9.507771721928293e-06,3466.357421875
2019-02-06,0.01323221318045853,3413.767822265625
2019-02-07,0.022061977294484336,3399.4716796875
2019-02-08,0.01913108331211788,3666.7802734375
2019-02-09,0.0063369815534883855,3671.20361328125
2019-02-10,0.0052775137704799135,3690.188232421875
2019-02-11,0.005841338817447195,3648.4306640625
2019-02-12,0.000445756095260208,3653.528564453125
2019-02-13,0.011860141093194443,3632.070556640625
2019-02-14,0.006666131636407613,3616.880859375
2019-02-15,0.015919001975035485,3620.810791015625
2019-02-16,0.0051259112808850205,3629.78759765625
2019-02-17,0.011494960038859858,3673.836181640625
2019-02-18,0.004222762779448885,3915.71435546875
2019-02-19,0.012700008024268072,3947.094482421875
2019-02-20,0.007712680930850979,3999.820556640625
2019-02-21,0.005117320010100457,3954.1181640625
2019-02-22,0.003922397637921904,4005.526611328125
2019-02-23,0.003311573909428489,4142.52685546875
2019-02-24,0.006667181933735833,3810.427490234375
2019-02-25,0.0007478436543948419,3882.6962890625
2019-02-26,0.0005247123217060334,3854.35791015625
2019-02-27,0.0005468464214857249,3851.04736328125
2019-02-28,0.00011158737960670351,3854.785400390625
2019-03-01,0.00022368542603601327,3859.583740234375
2019-03-02,8.709180896460111e-05,3864.4150390625
2019-03-03,0.0017308619133160619,3847.17578125
2019-03-04,0.0008380589885064182,3761.55712890625
2019-03-05,0.0010604004984315907,3896.375
2019-03-06,3.22728372026404e-05,3903.942626953125
2019-03-07,4.853338850807631e-07,3911.484375
2019-03-08,0.0,3901.131591796875
2019-03-09,0.0008213101526877153,3963.313720703125
2019-03-10,0.0022550684830804357,3951.599853515625
2019-03-11,0.002052092122795557,3905.227294921875
2019-03-12,0.006229139092056357,3909.15625
2019-03-13,0.006970409753691342,3906.71728515625
2019-03-14,0.008720803829632473,3924.369140625
2019-03-15,0.008325937440076814,3960.9111328125
2019-03-16,0.005677732772653599,4048.725830078125
2019-03-17,0.004840274238091524,4025.22900390625
2019-03-18,0.004029608463767431,4032.50732421875
2019-03-19,0.005374986011773331,4071.190185546875
2019-03-20,0.007851267340257095,4087.476318359375
2019-03-21,0.002080858088476134,4029.326904296875
2019-03-22,0.003914069508326179,4023.96826171875
2019-03-23,0.00466431633660136,4035.826416015625
2019-03-24,0.003682887765833698,4022.168212890625
2019-03-25,0.0014490150148560588,3963.070556640625
2019-03-26,0.004483824453558327,3985.080810546875
2019-03-27,0.003058500808407416,4087.066162109375
2019-03-28,0.003969927477484703,4069.107177734375
2019-03-29,0.005064919730045858,4098.37451171875
2019-03-30,0.013129302351529759,4106.66015625
2019-03-31,0.007843110733489311,4105.404296875
2019-04-01,0.007535829969128827,4158.18310546875
2019-04-02,0.005465151548719405,4879.8779296875
2019-04-03,0.0066510506422048365,4973.02197265625
2019-04-04,0.0018799967702030074,4922.798828125
2019-04-05,0.0006720955518773053,5036.68115234375
2019-04-06,0.000398198060409527,5059.8173828125
2019-04-07,0.011084909175508528,5198.89697265625
2019-04-08,0.007455886338362916,5289.77099609375
2019-04-09,0.009723120302140842,5204.95849609375
2019-04-10,0.009386492152387405,5324.5517578125
2019-04-11,0.00903760137792986,5064.48779296875
2019-04-12,0.004586592166916148,5089.5390625
2019-04-13,0.004588158464400749,5096.58642578125
2019-04-14,0.0031186028843741553,5167.72216796875
2019-04-15,0.003424011012487682,5067.1083984375
2019-04-16,0.0024042392434182602,5235.5595703125
2019-04-17,0.0023810415085137038,5251.93798828125
2019-04-18,0.004165750365402232,5298.3857421875
2019-04-19,0.0024033618380521204,5303.8125
2019-04-20,0.0034585138267893,5337.88623046875
2019-04-21,0.0059672411295856875,5314.53125
2019-04-22,0.007831444988315894,5399.365234375
2019-04-23,0.005332016350223512,5572.3623046875
2019-04-24,0.013692966607223411,5464.86669921875
2019-04-25,0.009851310547478676,5210.515625
2019-04-26,0.004532831654216807,5279.34814453125
2019-04-27,0.004474495545764512,5268.291015625
2019-04-28,0.0028504568147269538,5285.13916015625
2019-04-29,0.011263078690745942,5247.3525390625
2019-04-30,0.024139363664762215,5350.7265625
2019-05-01,0.007447620297572399,5402.697265625
2019-05-02,0.009805306538410719,5505.28369140625
2019-05-03,0.012535390712105965,5768.28955078125
2019-05-04,0.012264363273828849,5831.16748046875
2019-05-05,0.010603101511101443,5795.70849609375
2019-05-06,0.007794107576749809,5746.80712890625
2019-05-07,0.003231230852556166,5829.50146484375
2019-05-08,0.009114084088015062,5982.45751953125
2019-05-09,0.008715549848101745,6174.52880859375
2019-05-10,0.0028576321881637057,6378.84912109375
2019-05-11,0.0051404896973181735,7204.771484375
2019-05-12,0.004265244895634623,6972.37158203125
2019-05-13,0.0024445446205518806,7814.9150390625
2019-05-14,0.0012271421866110188,7994.416015625
2019-05-15,0.00021877579360207733,8205.16796875
2019-05-16,0.0,7884.9091796875
2019-05-17,0.0,7343.8955078125
2019-05-18,0.0,7271.2080078125
2019-05-19,0.0,8197.689453125
2019-05-20,0.0,7978.30908203125
2019-05-21,0.0,7963.32763671875
2019-05-22,0.0,7680.06640625
2019-05-23,0.0,7881.8466796875
2019-05-24,0.00026823255110741684,7987.37158203125
2019-05-25,0.00023023856258319597,8052.5439453125
2019-05-26,0.00021216674417701142,8673.2158203125
2019-05-27,0.0,8805.7783203125
2019-05-28,0.0,8719.9619140625
2019-05-29,0.001830708287716476,8659.4873046875
2019-05-30,0.0005787636678320496,8319.47265625
2019-05-31,0.0,8574.501953125
2019-06-01,0.0,8564.0166015625
2019-06-02,1.6370301242574214e-05,8742.9580078125
2019-06-03,1.65366409454748e-05,8208.9951171875
2019-06-04,2.0359739529851595e-06,7707.77099609375
2019-06-05,0.0002451045621434389,7824.2314453125
2019-06-06,0.0004251912976407368,7822.0234375
2019-06-07,0.0005651165457756235,8043.951171875
2019-06-08,0.001275449383740579,7954.1279296875
2019-06-09,0.0018838902279050274,7688.0771484375
2019-06-10,0.0,8000.32958984375
2019-06-11,0.0,7927.71435546875
2019-06-12,0.002793452827887677,8145.857421875
2019-06-13,0.005131732941695333,8230.923828125
2019-06-14,0.012992345076980882,8693.8330078125
2019-06-15,0.008974479177325634,8838.375
2019-06-16,0.013478723414095839,8994.48828125
2019-06-17,0.00795231362438642,9320.3525390625
2019-06-18,0.004943753178210386,9081.7626953125
2019-06-19,0.008140675333564218,9273.521484375
2019-06-20,0.005776141219953956,9527.16015625
2019-06-21,0.006854049243258942,10144.556640625
2019-06-22,0.005175369543465536,10701.69140625
2019-06-23,0.005603573625620584,10855.37109375
2019-06-24,0.005578328449914238,11011.1025390625
2019-06-25,0.0029504544304046476,11790.9169921875
2019-06-26,0.0025097609907369645,13016.2314453125
2019-06-27,0.0040353527276479895,11182.806640625
2019-06-28,0.006953525076102807,12407.33203125
2019-06-29,0.004364621517716216,11959.37109375
2019-06-30,0.007211033201475203,10817.1552734375
2019-07-01,0.0037156586976330175,10583.134765625
2019-07-02,0.0017530118797459693,10801.677734375
2019-07-03,0.0018313712403852378,11961.26953125
2019-07-04,0.00493337745739808,11215.4375
2019-07-05,0.0016237286925822048,10978.4599609375
2019-07-06,0.0004945664757229906,11208.55078125
2019-07-07,0.0,11450.8466796875
2019-07-08,1.8566441472245288e-05,12285.9580078125
2019-07-09,0.0,12573.8125
2019-07-10,0.0,12156.5126953125
2019-07-11,0.0,11358.662109375
2019-07-12,0.00013648522670806074,11815.986328125
2019-07-13,0.0,11392.37890625
2019-07-14,0.00030221149060949415,10256.05859375
2019-07-15,0.0006465890996629753,10895.08984375
2019-07-16,0.0004269736887323461,9477.6416015625
2019-07-17,0.0005935487829056285,9693.802734375
2019-07-18,0.0003346078107462347,10666.482421875
2019-07-19,0.00027616993944690194,10530.732421875
2019-07-20,0.0004900880147644671,10767.1396484375
2019-07-21,0.00025935968073653726,10599.10546875
2019-07-22,0.0003919081226264609,10343.1064453125
2019-07-23,0.00019238358568429703,9900.767578125
2019-07-24,0.0017063100171981205,9811.92578125
2019-07-25,0.0022421791459983353,9911.841796875
2019-07-26,0.004950440668249456,9870.3037109375
2019-07-27,0.002647714200332274,9477.677734375
2019-07-28,0.004143647343692436,9552.8603515625
2019-07-29,0.005813328814451069,9519.1455078125
2019-07-30,0.006655683710729221,9607.423828125
2019-07-31,0.00671445218808131,10085.6279296875
2019-08-01,0.0091535354297001,10399.6689453125
2019-08-02,0.016925703148238824,10518.1748046875
2019-08-03,0.009047253117582699,10821.7265625
2019-08-04,0.0052845285622531435,10970.1845703125
2019-08-05,0.0080914260725784,11805.6533203125
2019-08-06,0.007328874080958059,11478.1689453125
2019-08-07,0.0015786506985548954,11941.96875
2019-08-08,0.0005573400900331649,11966.4072265625
2019-08-09,0.0012365516505141727,11862.9365234375
2019-08-10,0.0017421794867082951,11354.0244140625
2019-08-11,0.0001843474863250094,11523.5791015625
2019-08-12,0.0007131896218126599,11382.6162109375
2019-08-13,0.0010184004068527486,10895.830078125
2019-08-14,0.0002786083592951627,10051.7041015625
2019-08-15,0.008372523237174079,10311.5458984375
2019-08-16,0.015555516403246372,10374.3388671875
2019-08-17,0.0017535670980848295,10231.744140625
2019-08-18,0.0,10345.810546875
2019-08-19,1.822439402587861e-05,10916.0537109375
2019-08-20,9.760392494229109e-07,10763.232421875
2019-08-21,0.0,10138.0498046875
2019-08-22,2.0271746748790065e-05,10131.0556640625
2019-08-23,0.0012145817963897798,10407.96484375
2019-08-24,1.3053303238308445e-05,10159.9609375
2019-08-25,0.0,10138.517578125
2019-08-26,0.0,10370.8203125
2019-08-27,0.0,10185.5
2019-08-28,0.0,9754.4228515625
2019-08-29,0.0,9510.2001953125
2019-08-30,0.0,9598.173828125
2019-08-31,0.004200920442261946,9630.6640625
2019-09-01,0.0056520852868722216,9757.970703125
2019-09-02,0.004301900695924843,10346.7607421875
2019-09-03,0.004963690728377657,10623.5400390625
2019-09-04,0.0,10594.4931640625
2019-09-05,0.0,10575.533203125
2019-09-06,0.003067576740264144,10353.302734375
2019-09-07,0.0009167625319292938,10517.2548828125
2019-09-08,0.001906734294173873,10441.2763671875
2019-09-09,0.0076987371552519335,10334.974609375
2019-09-10,0.012452557513999096,10115.9755859375
2019-09-11,0.005252908884845198,10178.3720703125
2019-09-12,0.007741313644874737,10410.126953125
2019-09-13,0.0038024764809421185,10360.546875
2019-09-14,0.0014141561662484037,10358.048828125
2019-09-15,0.0026598303371656584,10347.712890625
2019-09-16,0.0033938424724340166,10276.7939453125
